ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
-0.1747,0.1071,9.5219,-3.5323,0.6998,-1.716,-0.1889,0.1979,9.5016,16032,0,0.0,,
-0.193,-0.3634,10.1243,1.642,-1.1363,-1.8733,-0.1623,-0.3626,10.0217,16033,0,0.0,,
0.2225,-0.4764,9.5404,-0.5956,4.1516,8.7374,0.2498,-0.4507,9.3928,16034,0,0.0,,
0.0603,0.3469,9.7644,-3.0806,3.8108,-2.2828,0.0975,0.2567,9.758,16035,0,0.0,,
0.1271,-0.0254,9.9478,0.1859,-1.6367,-2.8827,0.164,0.0127,9.9163,16036,0,0.0,,
0.5542,0.1729,9.7877,-3.0189,-2.3783,0.1481,0.4914,0.1613,9.8216,16037,0,0.0,,
-0.3873,0.1265,10.0626,-1.2114,0.0011,0.0696,-0.3753,0.1066,9.9859,16038,0,0.0,,
0.0681,0.2335,9.8227,-1.5441,-0.8159,0.7617,0.033,0.3191,9.8447,16039,0,0.0,,
0.2813,-0.0154,9.8676,0.6661,-0.3073,0.8086,0.3593,-0.026,9.8792,16040,0,0.0,,
-0.4202,0.9418,9.7898,4.8595,-2.2468,3.7849,-0.4239,0.8478,9.8288,16041,0,0.0,,
-0.5849,-0.2446,9.5454,-3.3012,2.5704,-4.4778,-0.6205,-0.1684,9.5279,16042,0,0.0,,
-0.3117,0.3114,9.6414,1.5486,-0.7975,-0.3132,-0.2887,0.3757,9.6142,16043,0,0.0,,
0.1047,-0.0471,9.4499,0.0422,4.4223,0.3452,0.2348,0.0037,9.4113,16044,0,0.0,,
-0.1536,0.0431,9.5988,1.8585,-1.2773,5.4356,-0.129,0.138,9.6603,16045,0,0.0,,
-0.0781,0.333,9.8963,0.5679,-2.5321,-1.6722,-0.1642,0.3675,9.9446,16046,0,0.0,,
0.3767,0.4313,10.1324,0.7554,-0.131,-4.5418,0.3903,0.44,10.0883,16047,0,0.0,,
0.001,-0.151,10.2575,4.422,2.2726,-4.5741,-0.0672,-0.102,10.2217,16048,0,0.0,,
0.514,-0.3787,9.8898,2.9199,-4.003,2.6919,0.4364,-0.3483,9.8633,16049,0,0.0,,
0.1575,-0.0062,9.7981,-3.9731,4.5322,-5.3918,0.209,-0.0338,9.8259,16050,0,0.0,,
-0.0081,0.0896,9.7406,-3.4654,-2.1929,-3.4012,-0.0812,0.1548,9.6276,16051,0,0.0,,
0.2224,0.151,9.8976,-0.5436,-1.971,-4.8326,0.243,0.1165,9.9381,16052,0,0.0,,
0.6936,-0.232,9.8237,-1.6667,-1.6031,-1.3053,0.6945,-0.1803,9.8154,16053,0,0.0,,
0.2914,0.1171,9.6599,-3.0524,-3.998,-0.5337,0.384,0.1143,9.6838,16054,0,0.0,,
0.1952,-0.1073,9.868,0.5688,-2.5102,-0.676,0.1521,-0.1091,9.8315,16055,0,0.0,,
0.089,0.265,9.7835,3.1978,0.8867,1.7628,0.1385,0.2194,9.8371,16056,0,0.0,,
0.2995,0.2264,9.8258,2.2158,1.8227,0.4516,0.3063,0.257,9.86,16057,0,0.0,,
0.2196,-0.0649,10.1595,2.8181,1.3841,2.87,0.2762,-0.0635,10.0866,16058,0,0.0,,
-1.0507,-0.1057,9.9676,-1.8809,-2.279,-1.3059,-0.9706,-0.1215,9.97,16059,0,0.0,,
-0.0007,0.1165,10.0442,3.5797,3.9894,-1.4305,-0.0146,0.1481,10.1088,16060,0,0.0,,
0.418,0.4741,9.6776,2.5075,0.1433,2.4806,0.4149,0.4601,9.7217,16061,0,0.0,,
0.2589,-0.3327,9.4068,-3.1713,-4.1653,3.7469,0.224,-0.3173,9.4245,16062,0,0.0,,
-0.3977,0.1218,9.9375,-2.2685,-1.2575,0.2825,-0.3967,0.0541,9.895,16063,0,0.0,,
-0.0772,0.4199,9.4509,-3.669,5.1351,4.5211,-0.086,0.5351,9.4457,16064,0,0.0,,
0.0371,0.2124,9.8721,2.5,-2.2374,-0.4049,0.0714,0.2417,9.8819,16065,0,0.0,,
0.1184,-0.0713,10.0974,5.118,6.3106,4.6156,0.1347,-0.1306,10.0781,16066,0,0.0,,
0.4608,-0.4126,9.8699,1.2376,-0.9711,-0.7743,0.4044,-0.4428,9.8569,16067,0,0.0,,
-0.2578,-0.0946,9.7998,-1.591,1.6885,-0.6934,-0.3752,-0.1808,9.7352,16068,0,0.0,,
0.4336,-0.5241,9.8896,-0.9858,0.2484,-0.9852,0.44,-0.4739,9.8895,16069,0,0.0,,
0.0632,-0.2374,9.7995,-5.0597,0.6427,3.6591,-0.0217,-0.279,9.8745,16070,0,0.0,,
-0.0807,-0.2634,10.0234,-2.8675,-0.7859,-1.5846,-0.0694,-0.2399,10.0017,16071,0,0.0,,
-0.0619,-0.1496,10.0221,0.8311,-1.8086,-2.3669,-0.1151,-0.1411,9.976,16072,0,0.0,,
-0.3435,-0.0644,9.7307,-4.6394,1.2757,2.8752,-0.3599,0.0028,9.618,16073,0,0.0,,
0.0198,-0.3442,9.4824,1.7025,0.0095,-1.7674,0.0457,-0.3642,9.5111,16074,0,0.0,,
0.2379,0.2905,9.9331,1.2883,-3.9008,-0.8323,0.2524,0.3129,9.9039,16075,0,0.0,,
-0.165,-0.052,9.6743,-3.3789,-1.518,1.1798,-0.2754,-0.0137,9.6875,16076,0,0.0,,
0.0906,-0.0777,9.8504,0.754,1.2443,6.1209,0.0482,-0.1048,9.8841,16077,0,0.0,,
0.6307,-0.2773,10.0098,-5.3856,-0.2709,0.2754,0.5285,-0.3315,10.0329,16078,0,0.0,,
0.141,-0.0056,9.9683,0.3343,2.9834,3.2242,0.1949,-0.0112,9.933,16079,0,0.0,,
-0.6229,-0.5104,9.6404,3.9265,-2.2448,-2.9748,-0.656,-0.5227,9.6928,16080,0,0.0,,
0.0367,0.1331,9.859,-0.9707,-0.0509,-3.435,-0.0593,0.0821,9.8047,16081,0,0.0,,
-0.1572,0.1754,9.5855,2.1754,3.0647,-2.2084,-0.0897,0.1023,9.5857,16082,0,0.0,,
0.3873,-0.3593,10.0959,2.3043,0.6579,5.2305,0.3472,-0.3532,10.1593,16083,0,0.0,,
-0.7806,0.2952,9.6282,-5.8295,-2.4932,-0.2928,-0.7412,0.3078,9.5784,16084,0,0.0,,
0.1012,0.0643,9.9407,4.7431,-0.1702,2.7357,0.1435,0.0649,9.9469,16085,0,0.0,,
-0.1089,0.3196,9.7912,-5.857,3.6217,-1.7108,-0.1528,0.3583,9.6877,16086,0,0.0,,
0.2517,0.1828,10.1951,2.6147,0.8449,3.7304,0.2662,0.1879,10.1621,16087,0,0.0,,
0.2881,0.8103,9.6001,1.1583,0.9046,-6.2838,0.2992,0.8361,9.5421,16088,0,0.0,,
0.1691,-0.1135,9.7753,3.7628,-4.162,-6.7414,0.1587,-0.1251,9.7927,16089,0,0.0,,
0.3291,0.0955,9.7992,3.6803,3.3981,4.9104,0.2614,0.0369,9.7689,16090,0,0.0,,
0.432,0.3962,9.551,4.1032,-1.4559,-1.6572,0.4893,0.3342,9.5912,16091,0,0.0,,
0.0652,-0.1254,10.0159,0.0089,-4.0451,-0.678,0.0848,-0.1201,10.0821,16092,0,0.0,,
-0.2572,0.2657,9.9021,4.3956,1.8198,-0.5356,-0.2212,0.2185,9.9801,16093,0,0.0,,
-0.0041,-0.0287,9.6021,2.8312,-7.6942,-4.8793,0.0682,-0.0591,9.6727,16094,0,0.0,,
-0.2301,0.4902,9.6217,-1.7685,-1.7319,-1.734,-0.2613,0.4765,9.6091,16095,0,0.0,,
0.3061,-0.08,9.5537,-3.2136,-0.4015,-1.2163,0.2503,0.0262,9.6156,16096,0,0.0,,
0.4479,-0.2682,9.8902,-2.7769,4.0418,0.5377,0.4366,-0.1999,9.8929,16097,0,0.0,,
-0.2899,0.6062,10.1783,-2.2399,3.0225,6.2021,-0.359,0.558,10.1815,16098,0,0.0,,
0.368,0.0229,10.0252,-6.6661,1.8497,4.6898,0.3877,-0.0153,10.0071,16099,0,0.0,,
0.3561,-0.4214,9.9964,2.1729,-0.6963,-1.6284,0.4248,-0.3904,10.0162,16100,0,0.0,,
-0.1486,-0.3369,9.9836,-0.3151,-0.3185,3.7262,-0.1462,-0.3762,10.0272,16101,0,0.0,,
0.4699,0.1662,9.8689,1.9113,-1.556,-2.6292,0.4087,0.1654,9.9015,16102,0,0.0,,
0.0029,0.1426,9.8178,-1.8803,4.3862,0.5799,0.031,0.1564,9.7807,16103,0,0.0,,
0.4528,0.5538,9.9378,-3.3347,3.2524,0.9952,0.5562,0.5663,9.9194,16104,0,0.0,,
0.5046,-0.5767,9.841,4.6317,-1.3081,2.4213,0.4926,-0.6384,9.7864,16105,0,0.0,,
0.4489,-0.3832,9.8414,-3.4388,2.0369,-0.7332,0.4542,-0.4743,9.8295,16106,0,0.0,,
0.4147,-0.5636,9.4855,-1.3816,-2.9668,-3.0661,0.4371,-0.5752,9.5362,16107,0,0.0,,
-0.055,0.3195,9.8754,-1.802,-0.6529,1.097,-0.0432,0.4213,9.9115,16108,0,0.0,,
-0.4143,-0.2074,9.7929,-0.0487,-1.1013,2.699,-0.3983,-0.2615,9.7564,16109,0,0.0,,
0.0559,-0.3289,9.7461,-1.3111,3.2481,-2.2435,0.0908,-0.3956,9.7257,16110,0,0.0,,
-0.3777,-0.27,9.5368,-8.6217,-0.2029,-6.2071,-0.3884,-0.198,9.5841,16111,0,0.0,,
-0.0567,-0.0777,9.7895,-3.3315,-2.631,2.9233,-0.1115,-0.1256,9.7068,16112,0,0.0,,
0.2945,-0.0833,9.8981,-3.3401,0.1927,2.4213,0.2754,-0.1215,9.9631,16113,0,0.0,,
0.228,0.3782,9.6423,-4.5478,3.9379,-0.3938,0.216,0.4019,9.715,16114,0,0.0,,
-0.1947,0.3182,9.9881,-0.9066,0.7264,2.7134,-0.2325,0.3193,9.9567,16115,0,0.0,,
0.4165,-0.1504,9.7634,0.1861,2.6158,-3.3063,0.3828,-0.1432,9.7322,16116,0,0.0,,
-0.1203,0.1794,10.1577,0.3527,-2.5841,-1.7847,-0.054,0.1862,10.1553,16117,0,0.0,,
-0.0343,-0.0542,10.0615,2.7267,0.6688,0.3261,-0.0472,0.0142,10.1284,16118,0,0.0,,
0.0307,0.1562,9.7489,2.3503,2.2329,0.0924,0.041,0.1575,9.8163,16119,0,0.0,,
-0.6033,-0.0471,10.0512,3.0447,0.8631,-2.1893,-0.5704,-0.0311,10.0585,16120,0,0.0,,
-0.2063,-0.2188,9.8509,2.2599,-1.8358,-0.986,-0.3019,-0.229,9.8712,16121,0,0.0,,
0.1297,-0.0857,9.8182,2.4687,-0.3891,0.9534,0.1175,-0.0434,9.7653,16122,0,0.0,,
-0.1465,-0.1771,10.2123,3.0601,2.7203,0.5333,-0.1634,-0.2574,10.2291,16123,0,0.0,,
0.0502,-0.1639,9.7924,2.3483,0.6843,2.0109,0.0529,-0.2221,9.8088,16124,0,0.0,,
0.012,-0.2811,9.8345,-2.367,0.116,0.9338,-0.0412,-0.2922,9.8871,16125,0,0.0,,
0.1479,0.2209,9.8857,-4.6136,3.1883,0.0912,0.1227,0.2612,9.8966,16126,0,0.0,,
-0.1439,-0.0313,9.9934,-2.1764,-1.588,2.0856,-0.0785,0.0171,9.9648,16127,0,0.0,,
0.403,0.2997,9.8135,1.3569,4.2349,-2.344,0.4234,0.3179,9.7491,16128,0,0.0,,
-0.0248,0.1905,9.793,-1.6036,-2.2323,3.6376,-0.0004,0.1969,9.7505,16129,0,0.0,,
-0.1171,-0.0473,9.8341,0.6642,-2.9554,-2.1682,-0.0525,-0.1605,9.8265,16130,0,0.0,,
0.1345,-0.4062,9.7887,-2.5748,0.4181,-2.0198,0.0871,-0.3867,9.7974,16131,0,0.0,,
-0.1,0.166,9.8707,1.3721,0.6321,-2.5439,-0.1462,0.1307,9.8596,16132,0,0.0,,
-0.0423,0.1558,9.5627,3.1955,2.5586,0.3045,-0.0418,0.133,9.5377,16133,0,0.0,,
-0.3444,-0.0284,9.4265,1.6983,1.6089,-0.5129,-0.3778,-0.0017,9.4783,16134,0,0.0,,
-0.4023,-0.6083,9.6244,-0.9106,0.0886,8.0283,-0.504,-0.6071,9.6125,16135,0,0.0,,
0.2874,-0.2797,9.568,1.8103,4.5515,-0.8266,0.3157,-0.2607,9.618,16136,0,0.0,,
-0.2964,-0.3793,9.7024,0.197,1.7007,3.7947,-0.305,-0.4348,9.8235,16137,0,0.0,,
-0.1616,0.3507,9.7452,2.8685,-0.1552,-1.6974,-0.1416,0.4723,9.8034,16138,0,0.0,,
0.7203,0.228,10.1677,-3.5143,1.6932,-1.2904,0.734,0.1639,10.2913,16139,0,0.0,,
-0.0205,0.4177,9.578,-3.7854,-3.52,-2.2408,-0.0416,0.46,9.5392,16140,0,0.0,,
0.1269,0.0444,10.0068,2.3342,-2.3287,-6.2094,0.2037,0.0038,10.0512,16141,0,0.0,,
-0.1105,-0.5612,9.8664,3.0249,-2.7682,-0.1046,-0.1301,-0.5259,9.8798,16142,0,0.0,,
0.078,-0.1015,9.8271,-1.2769,0.4555,2.0678,0.0358,-0.1783,9.7924,16143,0,0.0,,
-0.111,-0.1309,9.8222,6.6052,0.7408,-1.3083,-0.1672,-0.1529,9.83,16144,0,0.0,,
0.2092,-0.6215,10.1077,1.4034,4.0706,-5.1015,0.191,-0.5883,10.0882,16145,0,0.0,,
0.162,0.1285,9.8905,2.1382,-0.0255,-2.3063,0.0772,0.1164,9.9819,16146,0,0.0,,
0.3167,-0.1557,9.859,-3.2071,-0.8458,1.3917,0.3708,-0.1375,9.8613,16147,0,0.0,,
-0.1925,-0.167,9.8133,3.349,-3.5629,-2.6551,-0.2385,-0.2035,9.7613,16148,0,0.0,,
0.6701,-0.2198,9.8194,1.1149,-1.5011,0.3754,0.7629,-0.2685,9.9201,16149,0,0.0,,
-0.1729,-0.0725,9.6421,-0.745,-3.5322,-4.7557,-0.1941,-0.0804,9.6504,16150,0,0.0,,
0.5177,-0.0041,9.9383,0.2476,-0.9018,0.6664,0.5799,0.0222,9.9605,16151,0,0.0,,
0.4568,-0.473,10.0452,0.9604,3.4586,2.8164,0.4784,-0.4398,9.9767,16152,0,0.0,,
-0.0864,-0.0041,9.8532,6.0398,-0.6681,2.6923,-0.107,-0.0977,9.812,16153,0,0.0,,
-0.3617,-0.4311,9.9621,1.5278,-2.8214,5.4775,-0.3166,-0.3926,9.996,16154,0,0.0,,
-0.323,-0.0796,9.9562,0.4594,-3.2328,1.914,-0.3464,-0.095,9.9577,16155,0,0.0,,
-0.1764,0.0297,9.7886,-0.9419,-0.9903,-1.8324,-0.1206,0.1472,9.812,16156,0,0.0,,
0.1198,0.0702,9.8115,6.2165,-1.0358,1.2968,0.1272,0.0322,9.7241,16157,0,0.0,,
-0.372,-0.0911,9.9403,-5.2615,-1.8879,4.5395,-0.4924,-0.0778,9.9031,16158,0,0.0,,
0.236,0.0607,9.8497,-1.662,4.4148,2.712,0.1987,0.1768,9.829,16159,0,0.0,,
0.1892,0.0607,9.9191,2.6817,2.6841,-0.1814,0.1192,0.0892,9.9148,16160,0,0.0,,
-0.2639,0.1048,9.7474,2.4892,-4.1411,-1.4598,-0.2358,0.1058,9.7171,16161,0,0.0,,
-0.0864,-0.2227,9.8456,-0.6672,2.5796,-3.6674,-0.0594,-0.1067,9.9246,16162,0,0.0,,
-0.4495,-0.1224,10.0403,2.1771,3.4683,1.5723,-0.5256,0.0004,10.0458,16163,0,0.0,,
-0.2679,-0.5473,10.145,5.9244,0.2408,-0.456,-0.2649,-0.5616,10.2356,16164,0,0.0,,
-0.0879,-0.3493,9.6476,-4.9989,-1.9159,3.3332,-0.1005,-0.3127,9.6129,16165,0,0.0,,
-0.0155,0.0219,9.765,-3.5568,-2.4005,0.556,-0.0325,0.0518,9.7248,16166,0,0.0,,
0.2114,-0.1204,9.7639,-1.2631,-3.693,-2.7622,0.272,-0.1614,9.7559,16167,0,0.0,,
0.0745,-0.0451,9.5309,4.2372,-0.5811,2.1289,0.1261,0.0034,9.5321,16168,0,0.0,,
-0.3716,-0.1351,10.0977,-1.8268,-2.0741,-2.7936,-0.3919,-0.1157,10.1573,16169,0,0.0,,
0.4404,-0.3755,9.8158,-1.1861,7.0016,-2.5289,0.3506,-0.4467,9.8154,16170,0,0.0,,
-0.1346,0.0757,9.7578,0.7349,2.3596,-5.1554,-0.1059,0.0658,9.7616,16171,0,0.0,,
-0.5984,-0.3779,10.0636,-0.9423,-5.6787,2.9454,-0.6496,-0.3798,10.154,16172,0,0.0,,
0.0785,-0.6028,10.0301,5.7706,4.4715,-3.6649,0.1557,-0.6322,9.9475,16173,0,0.0,,
-0.1559,-0.6883,9.8766,-0.824,-3.8675,2.8503,-0.1521,-0.6806,9.8609,16174,0,0.0,,
0.7885,0.0724,9.814,-0.0111,2.4587,0.6727,0.7232,0.0644,9.8308,16175,0,0.0,,
0.741,0.1478,9.8613,0.1563,1.4706,0.8945,0.7529,0.1888,9.8605,16176,0,0.0,,
0.0461,0.047,9.7735,1.4301,-1.2559,-1.1825,0.0812,0.05,9.7491,16177,0,0.0,,
-0.6665,0.3152,10.1558,-1.4029,2.1407,1.9628,-0.6625,0.269,10.0944,16178,0,0.0,,
0.0343,0.099,10.0976,5.1301,-0.4588,-5.5021,0.0268,0.1521,10.0665,16179,0,0.0,,
0.164,-0.1132,9.542,1.1211,-4.7876,-5.4444,0.1628,-0.1796,9.473,16180,0,0.0,,
0.3832,0.2501,9.6956,0.6441,4.3906,2.0186,0.4145,0.2279,9.6928,16181,0,0.0,,
0.1913,0.3409,9.9509,5.9228,-3.9417,0.3466,0.1645,0.3262,9.9936,16182,0,0.0,,
-0.1441,-0.2221,9.8542,-0.5609,-2.381,-7.5442,-0.1634,-0.2492,9.8376,16183,0,0.0,,
-0.8297,-0.3493,10.0871,0.0405,1.1385,1.5636,-0.8388,-0.3363,10.0798,16184,0,0.0,,
0.0152,-0.6119,10.1606,5.8339,2.4508,2.6008,0.0464,-0.6271,10.1649,16185,0,0.0,,
-0.1229,0.0886,9.9836,-1.0554,3.1953,-4.5188,-0.1353,0.136,10.0125,16186,0,0.0,,
0.2833,0.1968,9.9249,-1.1807,6.9951,3.8069,0.2937,0.1909,9.9943,16187,0,0.0,,
0.3921,-0.207,10.0574,6.1044,-0.7921,-2.7988,0.3834,-0.2146,10.02,16188,0,0.0,,
-0.2675,0.1364,9.7101,4.2871,-2.1802,3.1136,-0.2415,0.1378,9.6964,16189,0,0.0,,
0.148,0.3816,9.4295,-2.3137,-4.6305,1.5458,0.1423,0.4026,9.3878,16190,0,0.0,,
-0.281,-0.0463,9.8916,-3.0277,-2.2301,2.7313,-0.3216,-0.1069,9.8875,16191,0,0.0,,
0.2819,-0.0343,9.9066,-1.0022,2.9677,-1.3814,0.1762,-0.0716,9.9323,16192,0,0.0,,
-0.2571,-0.0791,9.396,0.3482,1.4744,-1.3405,-0.1671,-0.1759,9.5061,16193,0,0.0,,
0.1718,0.6244,10.0642,2.1449,3.5154,3.7174,0.1467,0.6117,10.122,16194,0,0.0,,
0.4776,-0.1143,9.5644,1.247,2.0433,0.625,0.3905,-0.0868,9.6105,16195,0,0.0,,
-0.2611,0.05,9.8697,-2.5555,0.3841,2.7592,-0.1915,0.0285,9.9046,16196,0,0.0,,
0.3866,-0.0908,9.8118,-0.7302,-5.409,-1.1746,0.4219,-0.0777,9.9179,16197,0,0.0,,
0.0667,-0.1743,9.777,0.6608,-1.5445,-2.4944,0.0311,-0.2582,9.8879,16198,0,0.0,,
-0.0448,-0.3829,10.0139,-5.1415,0.2031,4.8779,0.0297,-0.3845,10.0166,16199,0,0.0,,
-0.1303,-0.1262,9.783,-0.5938,-3.6284,-0.578,-0.119,-0.1258,9.74,16200,0,0.0,0.0,0.00011579000453880679
-0.5612,-0.4529,9.7091,1.3467,0.5262,1.3527,-0.5789,-0.4507,9.7009,16201,0,0.0,,
-0.1891,-0.1114,9.9651,-2.145,-0.7754,4.0526,-0.238,-0.0589,9.9427,16202,0,0.0,,
0.266,-0.1501,9.6794,-1.1603,3.4954,4.7596,0.2334,-0.1641,9.6639,16203,0,0.0,,
-0.1865,0.2772,9.8818,-1.0429,-1.2561,-2.7576,-0.2091,0.3292,9.9102,16204,0,0.0,,
-0.2843,0.1226,9.5162,2.1447,-2.0722,-0.2699,-0.3137,0.1253,9.4721,16205,0,0.0,,
0.2993,-0.3304,9.3198,-0.8949,-2.198,2.2029,0.361,-0.3809,9.4223,16206,0,0.0,,
0.1022,0.0841,9.5656,0.4881,6.7294,-1.7734,0.0531,0.1357,9.528,16207,0,0.0,,
-0.2587,-0.1418,9.7949,0.8421,-1.1555,1.8091,-0.3203,-0.1149,9.809,16208,0,0.0,,
0.182,0.246,10.1717,-2.6365,-4.3433,5.1918,0.1324,0.2256,10.0569,16209,0,0.0,,
-0.4714,-0.3347,9.5363,0.641,2.1591,-1.3932,-0.4411,-0.3126,9.6454,16210,0,0.0,,
-0.036,-0.3382,9.8314,-0.5743,-3.9722,4.9269,-0.0412,-0.2179,9.7486,16211,0,0.0,,
0.071,-0.2486,9.6461,0.8786,4.529,-4.4975,0.0974,-0.228,9.6537,16212,0,0.0,,
-0.2799,-0.0755,9.5325,2.2186,6.0187,1.1276,-0.2712,0.0621,9.5495,16213,0,0.0,,
0.0689,0.0001,9.9563,3.7536,1.2037,3.9547,0.1178,0.0286,9.9675,16214,0,0.0,,
-0.1214,-0.0206,9.9462,-0.7556,0.8445,1.1261,-0.0992,-0.0801,9.9387,16215,0,0.0,,
0.4209,0.0619,10.0202,-1.7185,0.1461,-2.7133,0.3208,0.1059,10.091,16216,0,0.0,,
-0.3741,0.4287,9.7034,-3.8516,-5.2443,1.6665,-0.363,0.4155,9.7241,16217,0,0.0,,
-0.549,0.3348,9.7846,3.4247,-0.105,-1.5679,-0.5083,0.2902,9.8473,16218,0,0.0,,
-0.2993,0.52,9.8476,-3.7479,-0.4932,-0.3971,-0.3193,0.5106,9.8016,16219,0,0.0,,
0.4049,-0.2604,9.9685,1.9298,1.1489,-0.9127,0.382,-0.2528,9.9856,16220,0,0.0,,
-0.0351,-0.1378,9.903,6.9198,1.4629,0.4205,0.0279,-0.1389,9.8407,16221,0,0.0,,
-0.0088,0.1711,9.7275,-1.9984,2.0983,4.8655,-0.0371,0.1304,9.6592,16222,0,0.0,,
0.2059,0.0003,9.431,2.901,0.8653,-1.5328,0.1744,-0.0133,9.4332,16223,0,0.0,,
0.2768,0.3108,9.95,0.4786,-0.8826,4.2372,0.1522,0.2614,9.9553,16224,0,0.0,,
-0.2156,0.0435,10.1582,4.8704,2.7648,0.3449,-0.1692,0.05,10.1366,16225,0,0.0,,
-0.0034,0.143,9.3084,6.1649,0.7644,-0.7101,0.0467,0.0686,9.2853,16226,0,0.0,,
-0.6272,0.4139,9.9703,-3.3365,2.5512,-3.7379,-0.5959,0.3844,9.9543,16227,0,0.0,,
-0.1161,-0.3011,9.7978,0.9955,-4.9573,2.7081,-0.1095,-0.288,9.8159,16228,0,0.0,,
0.1689,-0.0264,9.8926,1.84,-5.6491,2.9011,0.108,-0.0607,9.8654,16229,0,0.0,,
0.2785,-0.4762,9.644,3.1902,-1.0424,-3.9857,0.2844,-0.4299,9.7253,16230,0,0.0,,
-0.0063,-0.0363,9.5308,6.7395,-1.8128,-1.9833,-0.0182,-0.0138,9.5019,16231,0,0.0,,
-0.0253,0.0055,9.8135,-2.3587,3.2005,1.9756,-0.0055,0.0451,9.8564,16232,0,0.0,,
-0.3482,-0.0305,10.0145,0.4392,-3.6985,0.7182,-0.4337,0.0026,10.0127,16233,0,0.0,,
0.2652,0.0958,10.2935,4.3666,-0.8897,-3.228,0.3027,0.031,10.3071,16234,0,0.0,,
0.1097,-0.2753,9.8215,-2.3155,1.2758,-2.237,0.0206,-0.2809,9.832,16235,0,0.0,,
-0.1279,-0.0162,9.8546,-2.7037,-6.2546,-2.8645,-0.1253,-0.0,9.8378,16236,0,0.0,,
0.2066,0.029,9.7468,-7.7404,5.595,2.3222,0.2185,0.0722,9.7938,16237,0,0.0,,
0.7895,0.0171,9.7703,-4.6001,-3.291,-1.4641,0.7814,0.0403,9.7735,16238,0,0.0,,
-0.1661,-0.0447,10.2467,2.2583,-4.1331,1.2065,-0.1023,-0.0286,10.2103,16239,0,0.0,,
0.6107,-0.0268,9.6156,2.9646,3.1982,-2.9958,0.5081,-0.0993,9.5919,16240,0,0.0,,
0.1019,-0.2742,9.361,0.3417,2.4269,0.1628,0.0981,-0.2285,9.2921,16241,0,0.0,,
0.0495,-0.1581,9.9525,0.2498,-0.7655,3.5967,0.0717,-0.1455,9.8791,16242,0,0.0,,
0.5272,-0.0347,9.7422,-0.989,0.1886,6.8763,0.5176,-0.0936,9.7578,16243,0,0.0,,
-0.0754,0.0832,9.9224,-0.2634,-3.0307,0.9562,-0.0578,0.1645,9.9129,16244,0,0.0,,
-0.4474,0.2772,9.6782,1.5124,3.5238,2.1814,-0.5116,0.3318,9.6791,16245,0,0.0,,
-0.5752,-0.269,9.6942,1.0414,-0.91,7.6722,-0.6088,-0.2642,9.6627,16246,0,0.0,,
0.0033,-0.7382,10.0548,-0.825,3.9734,5.8728,0.0008,-0.854,9.9742,16247,0,0.0,,
0.1507,-0.6899,9.6647,-1.9379,3.1219,-2.3101,0.1993,-0.622,9.6486,16248,0,0.0,,
-0.0695,-0.0801,9.8683,-4.251,-5.8412,-0.3195,-0.1464,-0.075,9.8537,16249,0,0.0,,
0.1114,0.475,9.7523,-4.5126,-0.9529,-0.3236,0.2107,0.4687,9.7703,16250,0,0.0,,
-0.1745,0.2581,9.9615,1.1291,-0.0534,2.7845,-0.1457,0.2501,9.9573,16251,0,0.0,,
-0.1239,0.1046,9.7603,5.5481,-0.5662,2.4876,-0.1594,0.1215,9.7591,16252,0,0.0,,
-0.1169,0.0063,10.0765,-0.1291,2.0763,1.9942,-0.1505,0.0382,10.0567,16253,0,0.0,,
-0.2152,-0.0694,9.7515,4.1357,2.1506,0.8553,-0.2578,0.0132,9.7104,16254,0,0.0,,
0.3148,0.3672,10.057,1.8718,4.1934,1.9173,0.2908,0.3875,10.0748,16255,0,0.0,,
0.1892,0.7268,9.7196,1.6843,-4.429,-1.9955,0.1126,0.7381,9.7855,16256,0,0.0,,
-0.3831,-0.2569,9.6388,3.8801,-4.6981,0.5964,-0.3989,-0.2388,9.5924,16257,0,0.0,,
-0.0176,0.1709,10.0091,2.4634,2.1401,1.2971,0.0268,0.1077,10.1441,16258,0,0.0,,
0.2577,-0.0142,9.6968,-1.8276,1.1516,1.0844,0.2513,0.0178,9.6961,16259,0,0.0,,
-0.3888,-0.3856,9.7046,0.5849,-2.8524,-4.3396,-0.3545,-0.3464,9.7081,16260,0,0.0,,
-0.1035,0.1491,9.9418,-0.6869,2.7335,-1.4952,-0.082,0.1736,9.8415,16261,0,0.0,,
0.3755,0.3055,9.9022,-3.7559,-5.6256,5.8496,0.3996,0.314,9.8007,16262,0,0.0,,
-0.2158,-0.5306,10.0808,2.164,-4.9047,2.1858,-0.1924,-0.5699,10.0939,16263,0,0.0,,
0.2201,0.4752,9.7798,0.9432,-0.4597,2.5995,0.2977,0.4865,9.8153,16264,0,0.0,,
-0.0984,-0.2441,9.556,-1.1413,4.1788,1.1576,-0.0991,-0.2599,9.5895,16265,0,0.0,,
0.1138,0.0224,9.6048,1.1961,1.5806,-1.6308,0.1358,-0.0309,9.5203,16266,0,0.0,,
0.3901,0.1111,9.9069,-0.7134,-2.3899,1.2964,0.4435,0.131,9.9821,16267,0,0.0,,
0.1348,-0.0123,9.4344,4.5895,-3.5902,-0.1388,0.2788,0.0464,9.4435,16268,0,0.0,,
